[15-Jul-2023 02:36:51 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Undefined constant "LOGIN_UserProfileImage" in /var/www/html/CampushalaNewProject/include/admin/header.php:62
[15-Jul-2023 02:47:26 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 1
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 11
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 27
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 71
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 86
[15-Jul-2023 02:47:48 Asia/Calcutta] PHP Warning:  Undefined variable $UniversitId in /var/www/html/CampushalaNewProject/include/sections/Add-New-Courses.php on line 132
[15-Jul-2023 02:49:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:49:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:49:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:55:52 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:55:54 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:55:55 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:55:55 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:55:55 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:55:56 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:56:01 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:56:01 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:56:01 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:56:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:56:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:56:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:56:19 Asia/Calcutta] PHP Warning:  Undefined array key "" in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 575
[15-Jul-2023 02:58:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:58:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:58:10 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:58:15 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_mode_type in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 578
[15-Jul-2023 02:58:15 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_name in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 579
[15-Jul-2023 02:58:15 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 580
[15-Jul-2023 02:58:15 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_total_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 581
[15-Jul-2023 02:58:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_mode_type in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 578
[15-Jul-2023 02:58:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_name in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 579
[15-Jul-2023 02:58:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 580
[15-Jul-2023 02:58:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_total_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 581
[15-Jul-2023 02:58:20 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:58:20 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:58:20 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:58:25 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_mode_type in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 578
[15-Jul-2023 02:58:25 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_name in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 579
[15-Jul-2023 02:58:25 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 580
[15-Jul-2023 02:58:25 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_total_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 581
[15-Jul-2023 02:58:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_mode_type in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 578
[15-Jul-2023 02:58:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_name in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 579
[15-Jul-2023 02:58:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 580
[15-Jul-2023 02:58:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_spec_total_fee_value in /var/www/html/CampushalaNewProject/controller/UniversityController.php on line 581
[15-Jul-2023 02:59:30 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:59:30 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:59:30 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 02:59:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 02:59:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 02:59:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:03:23 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:03:23 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:03:23 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:03:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:03:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:03:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:03:42 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:03:42 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:03:42 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:11:44 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:11:44 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:11:44 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:12:45 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:12:45 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:12:45 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:23:31 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:23:31 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:23:31 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:23:47 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:23:47 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:23:47 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:27:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:27:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:27:17 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:34:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:34:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:34:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:42:13 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:42:13 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:42:13 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:53:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:53:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:53:27 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:53:32 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:53:32 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:53:32 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 03:56:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 03:56:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 03:56:29 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:05:21 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:05:21 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:05:21 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:06:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:06:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:06:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:06:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:06:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:06:24 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:06:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:06:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:06:37 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:07:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:07:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:07:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:07:58 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:07:58 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:07:58 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:08:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:08:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:08:22 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:09:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:09:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:09:00 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:14:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 208
[15-Jul-2023 04:14:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 211
[15-Jul-2023 04:14:55 Asia/Calcutta] PHP Warning:  Undefined property: stdClass::$univ_course_id in /var/www/html/CampushalaNewProject/admin/account/university/edit.php on line 224
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 199
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 199
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 202
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 202
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 215
[15-Jul-2023 04:19:23 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 215
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 194
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 194
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 197
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 197
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 210
[15-Jul-2023 04:20:00 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 210
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 89
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 89
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 92
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 92
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 105
[15-Jul-2023 04:21:09 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_course_id" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 105
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Undefined variable $val in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
[15-Jul-2023 04:21:55 Asia/Calcutta] PHP Warning:  Attempt to read property "univ_reg_country" on null in /var/www/html/CampushalaNewProject/admin/account/university/update.php on line 164
